登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
103法登他000011,1,2,林蕙鴻,77,1030117,1030127,1030127,2冊151頁,1,9,楊定一,長庚學校財團法人,0760116,桃園縣龜山鄉文化一路261號,為培育人才之目的，設立長庚學校財團法人。,由長庚紀念醫院捐贈。,"教育部中華民國77年6月7日 台（７７）技字第25497號函",永久,18520778223.00,1,1030127,,,陳恩娜,桃園縣龜山鄉文化一路261號,333,,,,夏一新,桃園縣龜山鄉文化一路261號,333,,,,,,
103法登他000012,2,2,林蕙鴻,789,1030121,1030210,1030210,17冊29頁,2,3,姚奮志,社團法人桃園縣社會工作師公會,0991006,桃園縣平鎮市承德路22號1樓,以協助政府推展社會福利政策，建立社會工作專業服務體系，確保受服務對象之權益，維護會員權益及謀求會員福利為宗旨。,會費等,桃園縣政府中華民國96年1月30日府社行字第0960032845號函,永久,25000.00,1,1030210,,,柯沛緹,桃園縣平鎮市承德路22號1樓,325,,,,,,,,,,,,
103法登他000013,2,2,林蕙鴻,166,1030121,1030207,1030207,4冊82頁,2,17,許長壽,社團法人桃園縣生命線協會,0841129,桃園縣桃園市大興西路2段61號13樓,本會係以公益目的之非營利社會團體，以愛社會、愛同胞之心，對社會中絕望而企圖自殺的人，給予勇氣，並以有效的行動，協助心靈創傷的人，重獲新生，重燃生命之火為宗旨。,捐助,桃園縣政府中華民園80年10月23日桃社政字893號,永久,4000000.00,1,1030207,,,王玉金,桃園縣桃園市大興西路2段61號13樓,330,,,,,,330,,,,,,
103法登他000014,1,2,林蕙鴻,860,1030123,1030124,1030124,18冊71頁,1,1,張振源,財團法人桃園縣亞德文教基金會,1001124,桃園縣中壢市龍川街95號2樓,以提倡中華文化及孝道思想並建立道德倫理以端正社會風氣為宗旨。,捐助。,桃園縣政府中華民國100年10月20日府教終字第1000429731號函,永久,5000000.00,1,1030124,,,徐秀蓮,桃園縣中壢市龍川街97之2號3樓,320,,,,,,,,捐助章程變更,,,,
103法登他000015,2,2,林蕙鴻,629,1030128,1030417,1030417,14冊9頁,2,4,吳秀玲,社團法人中華民國希伯崙全人關懷協會,0961114,桃園縣楊梅市青山二街376號B1,"本會依法設立非以營利為目的之社會團體。宗旨如下:提倡正當休閒活動,關懷身心健康發展,促進國際交流,族群融合、社會和諧、家庭和樂、大愛人生為主旨。",會費等,內政部中華民國90年7月11日台內社字第9022037號,永久,0.00,1,1030417,,,陳稻松會計師,台北市松山區南京東路三段285號7樓,326,,,,,,,,,,,,
103法登他000016,1,2,林蕙鴻,4,1030129,1030211,1030211,1冊13頁,1,14,宗成志,財團法人台灣省桃園縣六和高級中學,0621213,桃園縣平鎮市陸光路180號,遵照國家教育政策暨現行教育法令之規定創辦六和高級中學以培養國家經濟建設之人才並謀其健全發展。,捐助,台灣省政府教育廳62年12月13日教三字第76033號,永久,1689914650.00,1,1030211,,,,,324,,,,,,,,,,,,
103法登他000017,1,2,林蕙鴻,22,1030129,1030213,1030213,1冊83頁,1,14,張建隆,財團法人桃園縣大興高級中學,0650528,桃園縣大園鄉永興路142號,為培育國家有品的健全公民，設立財團法人桃園縣大興高級中學。,捐助,台灣省政府教育廳中華民國61年8月4日教三字第08123號函,永久,381487528.00,1,1030213,,,張美惠,桃園縣大園鄉永興路142號,337,,,,,,,,,,,,
103法登他000018,1,2,林蕙鴻,13,1030129,1030210,1030210,1冊49頁,2,15,劉獻堂,財團法人臺灣省桃園縣私立振聲高級中學,0551004,桃園縣桃園市復興路439號,遵照國家教育政策暨現行教育法令之規定，辦理高級中學，兼辦職業類科、附設國中部暨附設高級進修學校，並謀其健全發展。,捐助,臺灣省政府教育廳54年7月28日教二字第44653號函核定,無限期,820010751.00,1,1030210,,,簡美桂,桃園縣桃園市復興路439號,330,,,,,,,,,,,,
103法登他000019,2,2,林蕙鴻,887,1030206,1030219,1030219,19冊23頁,2,2,楊熙年,社團法人桃園縣高榮關懷協會,1010504,桃園縣楊梅市民族路五段147巷4弄26號,結合政府之相關機構、基督教會以及社會人士之力量，促進社區居民的終身學習，提供社區居民的正當活動，協助紓解現代人所面臨壓力與內心衝突，以推動個人生命成長及正確人生觀，淨化社會不良風氣，協助政府達成全民心靈改革計劃。並提供多元社會服務，關心社區弱勢族群家庭、老人與身心障礙者，以增進其生活機能與就業技能。,會費等,桃園縣政府中華民國100年11月18日府社發字第1000467704號函,永久,5000.00,1,1030219,,,林昭恩,桃園縣楊梅市民族路五段147巷4弄26號,326,,,,,,,,,,,,
103法登他000020,2,2,林蕙鴻,756,1030210,1030221,1030221,16冊63頁,2,2,陳俊輝,社團法人台灣百年好合婚姻媒合協會,0990317,桃園縣楊梅市中山路43號,促進台灣及跨國婚姻媒合，杜絕與防止跨國境人口販運。,會費等。,內政部中華民國99年1月22日台內社字第0990010556號函,永久,320000.00,1,1030221,,,陳俊輝,桃園縣楊梅市楊湖路三段846巷56弄5號,,,,,,,,,,,,,
103法登他000021,1,2,林蕙鴻,96,1030210,1030218,1030218,3冊29頁,1,8,楊明放,財團法人中正理工學院校友文教基金會,0790210,桃園縣大溪鎮員樹林三元一街10鄰190號,"本會以倡導國防科技之研究與發展，提昇國防科技教育之品質，帶動學術研究之風氣
，增進教育之效為宗旨。",捐助,教育部79年2月10日台（７９）社第5800號,永久,3700000.00,1,1030218,,,王郁文,新北市永和區仁愛路312巷12號3樓,335,,,,,,,,,,,,
103法登他000022,2,2,林蕙鴻,382,1030212,1030219,1030219,9冊15頁,2,32,簡勝強,社團法人桃園縣大溪國際青年商會,0900423,桃園縣大溪鎮和二路79巷51號,本會為發展青年之才智，並結合有志青年之力量，以促進人類生活，社會經濟及精神文明之進展。,會費,桃園縣政府七十一年八月八日桃社政字第五八七之一號,永久,0.00,1,1030219,,,張正村,桃園縣八德市永福西街38號,,,,,,,,,,,,,
103法登他000023,1,2,林蕙鴻,56,1030213,1030227,1030227,2冊67頁,2,9,魏欽基,財團法人台灣省桃園縣基督教石門水庫教會,0700319,桃園縣龍潭鄉十一份65之1號,宣揚耶穌基督救世福音，舉辦冬令救濟，免費補習教育作育英才等慈善事業，敦睦信徒，復興中華文化，發揚團結互助精神。,捐助,桃園縣政府中華民國68年10月24日68府民造字第111748號,永久,5600000.00,1,1030227,,,魏欽基,桃園縣龍潭鄉花園新城二街12號,325,,,,,,,,,,,,
103法登他000024,1,2,林蕙鴻,89,1030218,1030225,1030225,3冊15頁,1,14,方海龍,財團法人桃園縣私立大華高級中學,0620723,桃園縣楊梅市三民路2段200號,為協助政府普及國民教育及奬勵私人興學而創辦私立大華高級中學並附設國中部為宗旨。,本校係由方志平女士、方海龍先生竭資及借貸創辦,台北市政府教育局51年12月20日北市府教中字第1820號函,永久,548229519.00,1,1030225,,,,,,,,,,,,,,,,,
103法登他000025,1,2,林蕙鴻,11,1030221,1030304,1030304,1冊41頁,1,16,吳慶堂,財團法人台灣省桃園縣私立治平高級中學,0550819,桃園縣楊梅市埔心中興路137號,為遵照國家教育政策暨現行教育法令規定，辦理一般高級中學暨附設職業類科教育，並謀其健全發展之目的。,捐助,台灣省政府教育廳中華民國54年8月24日,永久,685201442.00,1,1030304,,,,,,,,,,,,,,,,,
103法登他000026,1,2,林蕙鴻,151,1030224,1030224,1030224,4冊52頁,1,7,何信璋,財團法人龜山鄉文教基金會,0840612,桃園縣龜山鄉文化二路168號,協助龜山鄉各國民中小學發展校務，獎助學生促進學生敦品勵學。,龜山鄉各國民中小學校出資,桃園縣政府84年3月15日84府教社字第005061號函,永久,10000000.00,1,1030224,,,何慧蓉,桃園縣龜山鄉文東五街15號,,,,,,,,,,,,,
103法登他000027,1,2,林蕙鴻,405,1030224,1030227,1030227,9冊61頁,2,5,吳米蘭,財團法人桃園縣私立龍潭啟智教養院,0901121,桃園縣龍潭鄉福源路36號,為身心障礙者施以妥善照顧，訓練其獨立生活之能力。,捐助,桃園縣政府90年11月1日90府社障字第221216號函同意設立,永久,1000000.00,1,1030303,,,吳米蘭,桃園縣中壢市華勛街5巷63號,320,,,,,,,,,,,,
103法登他000028,1,2,林蕙鴻,26,1030225,1030305,1030305,1冊101頁,1,12,蘇星輝,財團法人台灣省桃園縣育達高級中學,0650727,桃園縣平鎮市廣達里育達路160號,"遵照國家教育政策暨現行教育法令之規定,辦理台灣省桃園縣育達高級中學並謀其健全發展。",創辦人王廣亞捐助與財團事業及財產所生之利益。,台灣省政府教育廳65年6月29日教三字第34384號函許可成立。,永久,626153730.00,1,1030305,,,桂慶安,桃園縣平鎮市廣達里育達路160號,324,,,,,,,,捐助章程變更等,,,,
103法登他000029,1,2,林蕙鴻,133,1030225,1030320,1030320,4冊16頁,1,7,戴進明,財團法人八德市國民中小學文教基金會,0830714,桃園縣八德市廣福路31號,協助學校改善環境、發展校務、奬勵教師研究進修、促進學生敦品勵學。,捐助,桃園縣政府83年6月4日83府教社字第102029號函准設立。,永久,2100000.00,1,1030320,,,劉玉蓮,桃園縣八德市永福西街92巷6弄6號,334,,,,,,,,,,,,
103法登他000030,1,2,林蕙鴻,164,1030225,1030305,1030305,4冊78頁,2,7,張玉雲,財團法人台灣省桃園縣桃園基督的教會,0841124,桃園縣桃園市三民路3段284、286號5樓,本耶穌基督博愛救人之精神，傳揚福音，辦理社會公益慈善事業。,捐助,桃園縣政府84府民禮字第217141號,永久,7372086.00,1,1030305,,,周素英,桃園縣桃園市三民路三段286號5樓,330,,,,,,,,,,,,
103法登他000032,2,2,林蕙鴻,750,1030304,1030312,1030312,16冊51頁,2,2,李欽漢,社團法人台灣環境暨物業產業協會,0990128,桃園縣桃園市縣府路110號4樓之1,配合國家政策，結合國內外環境及物業服務等各項產業最新技術之需求與趨勢，整合創新科技資源與研究發展、教育訓練經驗，並以提昇產業及國家競爭力為目的。,會費等,內政部中華民國98年10月28日台內社字第0980197425號函,永久,0.00,1,1030312,,,張勝豐,桃園縣桃園市春日路848號4樓,330,,,,,,,,,,,,
103法登他000033,1,2,林蕙鴻,221,1030304,1030305,1030305,5冊93頁,2,6,陳唐義梅,財團法人桃園縣私立聖愛教養院,0861104,桃園縣楊梅市員本路619號,"收容年滿18歲以上持有身心障礙證明之中.重.極重度智能障礙.肢體障礙.多重障礙及失智症者,給予所需之各項生活照顧.生活重建.福利諮詢等服務,啟發其潛能以減少其障礙,期能參與社會,而回歸正常化之生活。",捐助,桃園縣政府86年10月15日八六府社福字第191092號函,永久,79239858.00,1,1030305,,,陳唐義梅,桃園縣中壢市福星七街29號5樓,328,,,,陳唐義梅,桃園縣楊梅市員本里2鄰員本路619號,326,,,,,,
103法登他000034,1,2,林蕙鴻,93,1030304,1030311,1030311,3冊23頁,2,9,鄭憲宗,財團法人桃園教會聚會所,0451015,桃園縣桃園市大同路200巷16號,成立聚會傳揚基督引人歸主。,信徒捐獻,桃園縣政府45年5月19日45桃府民行字第11933號,無限期。,63222541.00,1,1030311,,,鄭憲宗,桃園縣桃園市中正路167號,330,,,,,,,,,,,,
103法登他000035,1,2,林蕙鴻,872,1030306,1030306,1030306,18冊95頁,2,2,楊蔚萌,財團法人桃園縣四維體育推廣教育基金會,1010206,桃園縣桃園市興華路12號,響應政府推行全民體育教育，以辦理網球及其他體育競賽活動及培養、教育優秀之網球及其他運動選手為宗旨。,捐助,桃園縣政府中華民國100年12月7日府教體字第1000469792號函,永久,5000000.00,1,1030306,,,吳雪娟,桃園縣桃園市永樂街104號,330,,,,,,,,,,,,
103法登他000036,1,2,林蕙鴻,518,1030310,1030318,1030318,11冊89頁,2,3,蕭健仁,財團法人全人基金會,0920404,桃園縣楊梅市高獅路305號,以培育青年領袖人才，推廣人格成長教育，提倡正當休閒活動，提升社會公民素養，舉辦文化教育等公益業務為宗旨。,捐助,行政院青年輔導委員會中華民國92年2月20日青參字第092300023號函,永久,5000000.00,1,1030318,,,蕭全佑,桃園縣楊梅鎮高獅路305號,326,,,,,,,,,,,,
103法登他000037,1,2,林蕙鴻,379,1030311,1030318,1030318,9冊9頁,2,2,林慶典,財團法人天濟聖道基金會,0900320,桃園縣桃園市成功路2段157號7樓,本法人本彌勒佛之精神，傳揚天命大道，真道至理，追求真知真行，至善究竟之教義為宗旨及辦理宗教公益慈善事業、社會福利、教育、文化、醫療保健為目的事業。,捐助,內政部九十年二月廿七日台（９０）內民字第９００３０５１號,永久,30000000.00,1,1030318,,,,,,,,,,,,,,,,,
103法登他000038,2,2,林蕙鴻,532,1030311,1030320,1030320,12冊15頁,2,7,劉國昭,社團法人台灣電機電子學會,0940816,桃園縣龜山鄉文明路29巷8號,研究及推動電機電子科學與技術及其應用，以協助電機電子學術及產業發展為宗旨。,會費等,內政部中華民國84年9月13日台內社字第8841353號函,永久,657318.00,1,1030320,,,吳巧雯,新北市林口區信義路158號3樓之1,244,,,,,,,,,,,,
103法登他000039,1,2,林蕙鴻,38,1030317,1030318,1030318,1冊137頁,1,9,李震淮,財團法人台灣省私立桃園仁愛之家,0741105,桃園縣楊梅市高榮里14鄰東高山頂9之12號,舉辦並發展社會救濟事業為宗旨。,捐助,新竹縣政府中華民國37年3月13日（主管機關變更為內政部）,永久,2797255245.00,1,1030318,,,羅煥博,桃園縣楊梅市高榮里14鄰東高山頂9之12號,326,,,,,,,,變更章程第5條、第21條。,,,,
103法登他000040,1,2,林蕙鴻,4,1030317,1030326,1030326,1冊13頁,2,15,宗成志,財團法人台灣省桃園縣六和高級中學,0621213,桃園縣平鎮市陸光路180號,遵照國家教育政策暨現行教育法令之規定創辦六和高級中學以培養國家經濟建設之人才並謀其健全發展。,捐助,台灣省政府教育廳62年12月13日教三字第76033號,永久,1689914650.00,1,1030326,,,,,324,,,,,,,,,,,,
103法登他000041,1,2,林蕙鴻,51,1030317,1030325,1030325,2冊47頁,1,14,張皓期,財團法人桃園縣至善高級中學,0740206,桃園縣大溪鎮康莊路645號,以創辦至善高級中學以陶冶青年身心，培養健全公民，奠定研究學術或學習專門知能之預備及培育高級工商技術人員，並謀求其發展為目的。,捐助,台灣省政府教育廳62年6月7日許可設立,永久,308532454.00,1,1030325,,,吳怡婷,桃園縣大溪鎮康莊路645號,335,,,,,,,,,,,,
103法登他000042,2,2,林蕙鴻,962,1030319,1030327,1030327,20冊73頁,1,1,"洪  蘭",社團法人臺灣認知神經科學學會,1020718,桃園縣中壢市中大路300號科學五館607室,以研究認知神經科學並求增進人類福祉為宗旨。,會費等,內政部中華民國102年3月6日台內社字第1020111918號函,永久,0.00,1,1030327,,,,,,,,,,,,,,,,,
103法登他000043,1,2,林蕙鴻,648,1030320,1030327,1030327,14冊47頁,1,2,謝崑永,康萊爾學校財團法人,0970327,桃園縣桃園市文中北路56巷52號,"為響應政府鼓勵私人捐資興學,增加縣民多樣化就學管道之目的,遵照國家教育政策暨現行教育法令之規定,設立康萊爾學校財團法人,辦理桃園縣康萊爾國民中小學,並謀其健全發展。",捐助,桃園縣政府中華民國97年1月11日府教國字第0970009588號,永久,197921838.00,1,1030327,,,謝崑永,桃園縣桃園市永安路509巷12弄1號,,,,,,,,,,,,,
103法登他000044,1,2,林蕙鴻,21,1030324,1030402,1030402,1冊80頁,2,14,范姜文政,財團法人桃園縣清華高級中學,0620502,桃園縣新屋鄉中華路658號　,創辦清華高級中學並謀其發展。,捐助,台灣省政府教育廳中華民國61年5月6日教三字第34383號函許可設立,永久,403482602.00,1,1030402,,,周可美,桃園縣新屋鄉中華路658號,,,,,,,,,,,,,
103法登他000045,2,2,林蕙鴻,597,1030326,1030409,1030409,13冊45頁,2,6,邱顯和,社團法人桃園縣大園鄉松柏會,0960515,桃園縣大園鄉五權村5鄰60-2號,本會以增進會員身心健康，精誠團結、敦睦友誼，繼續貢獻智慧與經驗，服務人群，藉以發揚我國固有文化道德為宗旨。,會費,桃園縣政府中華民國88年3月4日88府社政字第036155號函,永久,0.00,1,1030409,,,,,,,,,,,,,,,,,
103法登他000046,1,2,林蕙鴻,145,1030326,1030410,1030410,4冊40頁,2,8,梁忠三,財團法人桃園縣中壢市國民中小學文教基金會,0840216,桃園縣中壢市月眉路1段50號,發展校務、獎勵教師研究進修、促進學生敦品勵學。,捐助,桃園縣政府84年1月10日83府教社字第267578號函,永久,2200000.00,1,1030410,,,張慧伃,桃園縣中壢市月眉路1段50號,320,,,,,,,,,,,,
103法登他000047,1,2,林蕙鴻,40,1030327,1030403,1030403,2冊1頁,1,14,羅時逢,桃園創新科技學校財團法人,0581016,桃園縣中壢市中山東路3段414號,為遵照國家教育政策暨現行教育法令規定之目的，設立桃園創新科技學校財團法人。,捐助,教育部中華民國58年10月2日台（五八）專字第20363號許可設立,永久,2640626320.00,1,1030403,,,,,,,,,,,,,,,,,
103法登他000048,1,2,林蕙鴻,356,1030328,1030408,1030408,8冊67頁,2,7,鄧克文,財團法人南崁國民小學文教基金會,0890717,桃園縣蘆竹鄉吉林路160號,協助發展校務,捐助,桃園縣政府89年6月8日,永久,2000000.00,1,1030408,,,王秀女,桃園縣蘆竹鄉吉林路160號,338,,,,,,,,,,,,
103法登他000049,1,2,林蕙鴻,84,1030331,1030331,1030331,3冊5頁,2,14,刁建生,財團法人警察學術研究基金會,0770513,桃園縣龜山鄉大崗村樹人路56號中央警察大學,促進警察學術交流，提振警察學術研究風氣。,捐助,教育部中華民國77年4月6日台(77)高字第14103號函許可,永久,10000000.00,1,1030331,,,楊武德,桃園縣龜山鄉樹人路56號,,,,,,,,,,,,,
103法登他000050,2,2,林蕙鴻,283,1030331,1030508,1030508,7冊19頁,2,9,陳敬吾,社團法人桃園縣長期照護體系協會,0880114,桃園縣龜山鄉文三三街5巷5號,老人安養(護)相關福利服務措施推動，協助及諮商等。,捐助,桃園縣政府93年2月25日府社行字第0930040794號函,永久,300000.00,1,1030508,,,王文珠,桃園縣龜山鄉自強南路289號,330,,,,,,,,,,,,
103法登他000051,1,2,林蕙鴻,297,1030331,1030331,1030331,7冊47頁,2,6,陳國鎮,財團法人龜山國民小學文教基金會,0880518,桃園縣龜山鄉萬壽路2段933巷14號,以協助龜山國民小學發展校務、補助清寒學生、鼓勵學生參加各項競賽、促進學生敦品勵學為目的。,捐助,桃園縣政府88年88府教社字第88259號,永久,4000000.00,1,1030331,,,黃紹慈,桃園縣龜山鄉萬壽路2段933巷14號,333,,,,,,333,,,,,,
103法登他000052,1,2,林蕙鴻,539,1030401,1030401,1030401,12冊29頁,2,5,陳萬松,財團法人桃園縣楊梅市楊梅國民小學教育事務基金會,0941021,桃園縣楊梅市校前路1號,以公益性教育事務為宗旨，依有關法令規定辦理下列業務：一、協助政府推展教育建設。二、協助學校改善環境、發展校務、獎勵教師研究進修、促進學生敦品勵學。三、與教育事務有關之學術調查、研究或專業人才之培訓及國際交流。四、發行或出版教育專刊及學術著作。五、獎勵各種教育事務活動。六、獎勵清寒績優學生。七、其他經上級主管機關核定之教育事務活動。,捐助,桃園縣政府中華民國94年9月8日府教社字第0940247899號,永久,2000000.00,1,1030401,,,葉秀蘭,桃園縣平鎮市南華街398巷28弄66號,326,,,,,,326,,,,,,
103法登他000053,1,2,林蕙鴻,19,1030407,1030411,1030411,1冊73頁,2,14,劉奕彩,財團法人新生醫護管理專科學校,0620517,桃園縣龍潭鄉中豐路高平段418號,創辦新生醫護管理專科學校，以培養醫事技術人才，並謀其健全與發展。,捐助,教育部中華民國96年8月17日臺技(二)字第0960126938A號函,永久,1645907220.00,1,1030411,,,張雲霞,桃園縣中壢市廣州路226號4樓,325,,,,張雲霞,桃園縣龍潭鄉中豐路高平段418號,325,,,,,,
103法登他000054,1,2,林蕙鴻,316,1030407,1030423,1030423,7冊85頁,2,6,陳欽波,財團法人桃園縣私立長長教養院,0881013,桃園縣大溪鎮文化路75巷1號,以收容、教養、訓練身心障礙同胞等為宗旨。,捐助,桃園縣政府88年9月17日88府社政字第203435號,永久,1000000.00,1,1030423,,,陳家祥,桃園縣大溪鎮文化路75巷1號,334,,,,,,,,,,,,
103法登他000055,1,2,林蕙鴻,531,1030407,1030507,1030507,12冊13頁,2,2,李訓福,財團法人福濬傳統醫學研究基金會,0920425,桃園縣龜山鄉文興路130號13樓之1,以鼓勵傳統醫學現代化研究、培育傳統醫學人才、輔導相關機構提供傳統醫學醫療服務及促進民眾身心健康為宗旨。,捐助,行政院衛生署中華民國92年4月22日衛署醫字第0920201251號,永久,10000000.00,1,1030507,,,李後傑,桃園縣龜山鄉文興路128號13樓之1,,,,,,,333,,變更捐助章程等,,,,
103法登他000056,2,2,林蕙鴻,796,1030407,1030417,1030417,17冊43頁,2,2,古梓龍,社團法人桃園縣失智症關懷協會,0991123,桃園縣中壢市新生路二段421號,本會為依法設立、非以營利為目的之社會團體，為結合各界力量共同推動對老年失智症的認識、預防、照護並組織失智症家屬支持團體，倡導失智症者福祉，提升失智症者、家屬及照顧者的生活品質，促進家庭與社會之祥和。,會費,桃園縣政府中華民國99年10月19日府社發字第0990405312號函,永久,0.00,1,1030417,,,,,,,,,,,,,,,,,
103法登他000057,1,2,林蕙鴻,27,1030409,1030417,1030417,1冊103頁,2,7,吳國良,財團法人台灣省桃園縣楊梅妙法道場,0650902,桃園縣楊梅市武營街2巷30號,宣揚佛教敦睦信徒友誼及興辦慈善公益事業,捐助,桃園縣政府,永久,305965.00,1,1030417,,,,,,,,,,,,,,,,,
103法登他000058,1,2,林蕙鴻,522,1030414,1030526,1030526,11冊97頁,1,2,謝文卿,有得學校財團法人,0940520,桃園縣中壢市長春一路288號,以興學為目的，辦理私立國民教育為宗旨，並謀其健全發展。,捐助,桃園縣政府中華民國93年4月16日府教國字第0930091183號,永久,208738473.00,1,1030526,,,謝文卿,桃園縣中壢市興農路119號,320,,,,,,320,,,,,,
103法登他000059,1,2,林蕙鴻,149,1030414,1030417,1030417,4冊48頁,2,9,張美珍,財團法人桃園縣龍潭鄉國民中小學文教基金會,0840612,桃園縣龍潭鄉武中路227號,協助本鄉學校改善環境、發展校務、獎勵教師研究進修、促進學生敦品勵學。,捐助,桃園縣政府84年3月20日84府教社字第005179號函,永久,2444792.00,1,1030417,,,詹勛琴,桃園縣平鎮市文化街26號3樓之2室,325,,,,,,,,,,,,
