登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
091法登他000018,1,2,謝怜聰,317,0910322,0910322,0910325,11冊41頁,2,4,馬錦鸞,財團法人新竹市立茄苳國民小學教育發展基金會,0841226,新竹市茄苳里柯仔湳六十二號,協助政府推展教育建設。舉辦全校性或接受政府委託辦理各項教育活動。發行行或出版教育專利及教育學術著作。獎勵各種教育文化體育活動。,民間人士捐助伍拾萬元、市政府配合款壹佰伍拾萬元。,新竹市政府八四年十一月六日,永久,2000000.00,1,0910322,0910327,0910327,,,,,,,,,,,,,,,
091法登他000019,2,2,謝怜聰,347,0910326,0910326,0910327,12冊21頁,2,5,羅瑞英,社團法人新竹縣肢體殘障協會,0851226,新竹縣竹東鎮長春路一段一六八號,以團結新竹縣肢障者、配合政府社會福利措施及各界惠殘人士社團、發揮泛愛眾人精神、激勵肢障者走出自我象牙塔、化消極退縮為積極進取等。,捐助,新竹縣政府八十五年十二月十二日,永久,350000.00,1,0910326,0910328,0910328,,,,,,,,,,,,,,,
091法登他000020,1,2,謝怜聰,301,0910328,0910328,0910329,11冊26頁,2,3,蔡慧嬌,財團法人新竹市立富禮國民中學教育發展基金會,0840111,新竹市富禮街十六號,一、提昇學校教育品質。二、改善學校環境，充實學校設備。三、推動學校教育研究、發展學校教育建設。,家長委員、地方熱心人士自由捐助。,新竹市政府八十三年六月廿八日八三府教社字第二九０四三號,永久,2019094.00,1,0910328,0910822,0910822,,,,,,,,,,,,,,,
091法登他000021,1,2,謝怜聰,135,0910402,0910402,0910403,7冊43頁,1,9,陳茂基,財團法人台灣省新竹市私立世界高級工業家事職業學校,0620416,設台灣省新竹市光復路一段二五七號,"以創辦台灣省新竹市私立世界高級工業家事職業學校,並謀其發展。",捐助及補助,六十二年二月九日台灣省政府教育廳,"永  久",306057912.00,1,0910402,0910408,0910408,,,,,,,,,,,,,,,
091法登他000022,2,2,謝怜聰,342,0910404,0910404,0910408,12冊16頁,2,2,彭玟瑋,社團法人新竹縣盲人福利協進會,0851126,新竹縣竹北市民生路十一巷十五號,開發並結合社會資源以推動盲人福利工作,會員會費等,新竹縣政府中華民國八十五年十一月六日,永久,300000.00,1,0910404,0910411,0910411,,,,,,,,,,,,,,,
091法登他000023,1,2,謝怜聰,265,0910411,0910411,0910412,10冊39頁,1,3,郭士杰,財團法人新竹市建功國民小學教育發展基金會,0820705,新竹市建功一路一０四巷二二號,提升學校教育品質，充分運用社會資源，改善學校環境，充實教學設備，推動教育研究，發展教育建設為宗旨,家長、地方人士自由捐助,八十二年五月十九日新竹市政府,永久,2300000.00,1,0910411,0910415,0910415,,,,,,,,,,,,,,,
091法登他000024,1,2,謝怜聰,326,0910412,0910412,0910415,11冊50頁,1,3,史欽泰,財團法人潘文淵文教基金會,0850401,新竹縣竹東鎮中興路四段一九五號,贊助高科技研發及科技人才之培訓，獎勵科技傑出華裔人士並提升我國半導體等科技水準，促進國家進步。,由台灣積體電路公司等三公司捐助,八十五年三月七日教育部,永久,90000000.00,1,0910412,0910417,0910417,,,,,,,,,,,"章程變更：捐助章程第一、第二、第三、第四、第五、第九、第十、
          第十一、第十二、第十三、第十四、第十五條等共十二條
             修訂",,,,
091法登他000025,1,2,謝怜聰,132,0910415,0910415,0910416,7冊40頁,1,3,王德鴻,財團法人台灣省新竹縣基督教改革宗長老會竹東教會,0611201,新竹縣竹東鎮幸福路一三二號,傳佈基督教教義辦理社會教育救濟事業,由彭如琛先生捐助,六十一年十一月九日新竹縣政府,"永  久",13417330.00,1,0910415,0921224,,,,,,,,,,,,章程變更：捐助章程第二、第四、第十四條修訂。,,,,
091法登他000026,1,2,謝怜聰,48,0910416,0910416,0910417,6冊14頁,2,13,陳建中,財團法人臺灣省新竹市私立光復高級中學,0500110,新竹市光復路二段一五三號,"創辦臺灣省新竹市私立光復高級中學,並謀其發展為目的。",由李仲英捐助及其他有志者捐獻。,五十年一月十五日臺灣省政府教育廳,"永  久",782380312.00,1,0910416,0910430,0910430,,,,,,,,,,,,,,,
091法登他000027,1,2,謝怜聰,93,0910416,0910416,0910417,7冊1頁,2,13,劉獻堂,財團法人台灣省新竹市私立磐石高級中學,0561021,新竹市西大路六八三號,創辦私立磐石高級中學並謀其發展,董事會捐助,五十三年八月一日新竹縣政府,"永   久",535360410.00,1,0910416,0921224,,,,,,,,,,,,,,,,
091法登他000028,1,2,謝怜聰,79,0910417,0910417,0910418,5冊49頁,1,10,巫士椀,財團法人台灣省中華基督教信義會,0541027,新竹市光復路一段三十巷四十六號,傳播基督教福音為基礎，引人歸主及興辦慈善公益，宏揚上帝博愛,由美國信義會（差會）與我國教會信徒捐獻。,五十四年九月二十一日新竹縣政府,"永    久",12667640.00,1,0910417,0921224,,,,,,,,,,,,"章程變更：捐助章程增列第一條、第二條變更為第三條，其餘條文依
序變更條號。",,,,
091法登他000029,1,2,謝怜聰,206,0910418,0910418,0910419,9冊33頁,1,3,汪慈光,財團法人天恩彌勒佛院,0780211,新竹縣峨眉鄉湖光村八鄰十四寮一號,本法人係慈愛之精神在本省內以及世界各國傳揚佛教及辦理社會公益慈善事業,信徒捐助,七十八年一月二十五日新竹市政府,永久,96670500.00,1,0910418,0910422,0910422,,,,,,,,,,,,,,,
091法登他000030,1,2,謝怜聰,419,0910422,0910422,0910423,13冊44頁,1,0,于秀美,財團法人彌勒大道總會基金會,0890628,新竹縣峨眉鄉湖光村八鄰十四寮一號,本法人本於彌勒佛慈容滿面、慈心滿懷、慈行遍處、慈愛一切、皆大歡喜的特德，以及化混亂的世界為大同世界、化污濁的人間為人間天堂、化罪惡的世間為世間天國的鴻願，及盡心盡力、助人成功、不圖回報、一無我有之精神，以傳揚彌勒大道教義為宗旨。,由游堅先生捐助。,內政部　　八十九年六月二十一日,永　　久,30000000.00,1,0910422,0910425,0910425,,,,,,,,,,,章程變更：捐助章程第二條修訂,,,,
091法登他000031,1,2,謝怜聰,287,0910423,0910423,0910424,11冊10頁,2,3,廖俊臣,財團法人張昭鼎紀念基金會,0830622,新竹市光復路二段一０一號,提昇科學、文化及教育為宗旨,由何壽川先生及陳宏正等先生捐助,"八十三年四月八日新竹市政府教育局  竹市教社字第零叁陸號",永久,12500000.00,1,0910423,0910426,0910426,,,,,,,,,,,章程變更：捐助章程第五、六、七、九、十四、十五條修訂。,,,,
091法登他000032,1,2,謝怜聰,107,0910424,0910424,0910425,7冊15頁,2,7,陳華英,財團法人新竹縣五峰景德會,0591209,新竹縣北埔鄉外坪村八鄰六股十一之二號,本法人以研習弘揚佛法、道教、聖賢哲理，恢復固有道德與智能，保護育樂資源，增進身心健康，興辦社會公益及慈善事業為目的。,捐助,五十九年十二月三日新竹縣政府,"永  久",13218176.00,1,0910424,0910426,0910426,,,,,,,,,,,,,,,
091法登他000033,1,2,謝怜聰,313,0910425,0910425,0910426,11冊37頁,2,3,陳秋水,財團法人關西陳潘煥妹文教基金會,0841017,新竹縣關西鎮西安里正義路五十一號,協助推動關西鎮辦理社會教育及文化活動等,由陳秋水捐助,新竹縣政府八四年九月八日八四府教社字一一三三九五號,永久,3000000.00,1,0910425,0910430,0910430,,,,,,,,,,,,,,,
091法登他000034,2,2,謝怜聰,411,0910429,0891025,0891026,13冊36頁,2,3,廖明發,社團法人中華大愛社會服務協會,0811222,新竹縣峨眉鄉峨眉街十八號七樓,本會以服務社會、造福人群，辦理慈善公益事業，實踐「大同世界、博愛精神為宗旨。,會員會費等,"內政部 八十一年四月二十三日","永   久",44841000.00,1,0910429,0910502,0910502,,,,,,,,,,,章程變更：章程第一條修訂,,,,
091法登他000035,1,2,謝怜聰,217,0910506,0910506,0910507,9冊41頁,1,5,楊祥興,財團法人中華大學,0790109,新竹市東香里六鄰東香三十號,響應政府鼓勵私人投資興學之既定政策配合國家建設人力需求及地區之需要增加國民就學機會協助政府培育工業專門學術人才。,由林政則等捐助,七十七年三月十五日教育部,永久,3061197886.00,1,0910506,0910509,0910509,,,,,,,,,,,,,,,
091法登他000036,1,2,謝怜聰,448,0910507,0910507,0910508,14冊23頁,1,1,劉炯朗,財團法人思源科技教育基金會,0901225,新竹科學工業園區新竹市園區二路六十號二樓,本會以推廣積體電路設計與電子設計自動化實務教育及推動基礎科學教育、培養年輕學子喜愛基礎科學並激發其創意思考能力為目的。,由思源科技股份有限公司、源長投資股份有限公司及其他個人捐助。,"教育部   九十年十二月五日","永    久",30000000.00,1,0910507,0910510,0910510,,,,,,,,,,,,,,,
091法登他000037,1,2,謝怜聰,73,0910510,0910510,0910511,5冊37頁,1,0,許一平,財團法人許振乾獎學財團,0540216,新竹市民族路十六號二樓,"本財團依據許振乾先生之遺志,以獎勵居住台灣省新竹市、縣區域內之優秀、清寒學生就學為目的",許振乾遺囑全額捐助,五十四年二月十日新竹市政府,"永 久",4837500.00,1,0910510,0910515,0910515,,,,,,,,,,,"章程變更：捐助章程第四條、第二十七條業經本院九十一年法字第一號
          裁定修訂。",,,,
091法登他000038,1,2,謝怜聰,370,0910514,0910514,0910515,12冊44頁,1,2,曾繁城,財團法人台積電文教基金會,0870525,新竹科學工業園區園區三路一二一號,以贊助各項獎學金、講座、文藝活動、提昇人文精神為宗旨。,由台灣積體電路製造股份有限公司捐助,教育部87.04.20台社四字第八七０三九四五三號,永久,174780000.00,1,0910514,0910516,0910516,,,,,,,,,,,"章程變更：捐助章程第一、二、四、七、九、十、十一、十二、十三、
十四、十五條修訂。",,,,
091法登他000039,1,2,謝怜聰,387,0910515,0910515,0910516,13冊11頁,2,2,梁敬賢,財團法人中華基督教信義會勝利堂,0880430,新竹市建功一路二之一號,以宣揚基督教義在基督裡互為肢體，本馬太福音二十八章十九至二十節之經訓，共建天國於地上，得藉主日崇拜、福音佈道、禱告查經、小組造就、團契活動、社區關懷及文教廣宣等方式進行廣傳福音及造就信徒，並辦理社會公益慈善、社區教育、出版銷售基督教文物等事業。,由財團法人台灣省中華基督教信義會捐助,新竹市政府民國八十七年十二月十八日府民禮字第九五二九七號函。,永久,45270700.00,1,0910515,0910517,0910517,,,,,,,,,,,,,,,
091法登他000040,1,2,謝怜聰,205,0910522,0910522,0910523,9冊32頁,1,5,蔡永勳,財團法人台灣省私立香園紀念教養院,0780211,新竹縣湖口鄉中正路三段一一六號,推廣特殊教育、辦理智障少年之身心復健與職業技能教育,由董事長蔡永勳暨社會熱心人士捐助,七十八年一月十三日台灣省政府社會處,"永  久",203534487.00,1,0910522,0921224,,,,,,,,,,,,"章程變更 ：捐助章程第十八條、第二十一條修訂。",,,,
091法登他000041,1,2,謝怜聰,154,0910522,0910522,0910523,8冊12頁,2,10,彭天祥,財團法人新竹市彭氏祖祠,0640307,新竹市南寮里東大路三段四六七巷一號,"本會以奉祀開基始祖商賢大夫以錢鏗公暨歷代烈祖烈宗之神位,闡揚祖德、敦親睦族、追思祖德扶植後裔並宏揚復興中華文化為宗旨",由彭姓宗親捐助,六十四年一月八日新竹縣政府,"永  久",398119.00,1,0910522,0910528,0910528,,,,,,,,,,,"章程變更：捐助章程第一　、八、十一、十四、二十二條業經本院
             八十八年度法字第四號裁定變更。",,,,
091法登他000042,1,2,謝怜聰,348,0910524,0910524,0910527,12冊22頁,2,2,陳秋月,財團法人新竹市立港南國民小學教育發展基金會,0860124,新竹市海埔路一七一巷九一號,"本會以提昇教育品質為宗旨 ,充分運用社會資源，改善學校環境，充實教學設備、推動教育研究、發展教育建設。",由政府及地方人士捐助,新竹市政府　八十五年十二月十二日,"永  久",2000000.00,1,0910524,0921224,,,,,,,,,,,,,,,,
091法登他000043,1,2,謝怜聰,373,0910529,0910529,0910530,12冊47頁,2,2,陳崇賢,財團法人崇賢文教公益基金會,0870624,新竹市四維路一三０號六樓之二,提昇社會文教品質倡導公益事務,由陳國禎等捐助。,新竹市政府87.05.07府教社字第三一五二二號,永久,5000000.00,1,0910529,0910611,0910611,,,,,,,,,,,,,,,
091法登他000044,1,2,謝怜聰,305,0910604,0910604,0910605,11冊29頁,1,3,鄧啟福,財團法人交通大學電信工程發展文教基金會,0840412,新竹市大學路一００一號工四館八一九室,結合交通大學電信工程學系系友及電信事業發展有意願之人士及企業之力量，以促進電信與通訊產業之升級，及通訊工程與技術之發展與服務。,交通大學電信工程系系友捐款,新竹市政府教育局八四府教社字第一三一四五號八十四年二月廿七日,永久,2000000.00,1,0910604,0910607,0910607,,,,,,,,,,,章程變更:捐助章程第九條、第二十八條修訂。,,,,
091法登他000045,2,2,謝怜聰,441,0910607,0910607,0910610,14冊16頁,1,0,汪慈光,社團法人中華民國彌勒大道總會,0901025,新竹縣峨眉鄉湖光村八鄰十四寮一號,本法人本於彌勒佛慈容滿面、慈心滿懷、慈行遍處、慈愛一切、皆大歡喜的特德，以及化混亂的世界為大同世界、化污濁的人間為人間天堂、化罪惡的世間為世間天國的鴻願，及盡心盡力、助人成功、不圖回報、一無我有之精神、以彌勒大道教義為宗旨。,會員會費等,內政部　　九十年十月十九日,永　　　久,500000.00,1,0910607,0910611,0910611,,,,,,,,,,,,,,,
091法登他000046,1,2,謝怜聰,53,0910613,0910613,0910614,6冊19頁,1,7,劉獻堂,財團法人臺灣省新竹市私立曙光國民小學,0500826,新竹市北大路七十號,辦理私立曙光國民小學，並謀其發展。,由天主教聖神修女傳教會捐助,五十年八月二十五日臺灣省教育廳,"永  久",42161510.00,1,0910613,0921224,,,,,,,,,,,,,,,,
091法登他000047,1,2,謝怜聰,379,0910618,0910618,0910619,13冊3頁,2,2,黃忠山,財團法人臺灣省私立金石醫療慈善基金會,0871105,新竹縣竹北市斗崙里光明九路九之八號二樓,以舉辦社會福利慈善事業為宗旨,由黃忠山等人捐助,臺灣省政府社會處八十七年十月廿六日社一字第六０三０三號,永久,20000000.00,1,0910618,0910621,0910621,,,,,,,,,,,,,,,
091法登他000048,1,2,謝怜聰,147,0910621,0910621,0910621,8冊5頁,1,9,翁政義,財團法人工業技術研究院,0620907,新竹縣竹東鎮中興路四段一九五號,"承辦理化學、電子、材 料、礦業、金屬冶鍊、機械等之研究發展與服務事項以配合國家加速發展工業技術。",政府捐助,六十二年一月三十一日經濟部,永久,467966613.00,1,0910621,0910625,0910625,,,,,,,,,,,,,,,
091法登他000049,1,2,謝怜聰,318,0910621,0910621,0910622,11冊42頁,2,10,許明德,財團法人自強工業科學基金會,0850110,新竹市光復路二段一０一號,本會係結合清華大學校友暨熱心人士，從事工業科學技術之研究發展，推動人文社會科學之大眾化和加速工商管理之現代化，以促進國家經濟建設。,由清華大學校友暨社會熱心人士捐助,經濟部六十二年十二月廿六日經(六二)工四一三五三號函,永久,11397158.00,1,0910621,0910626,0910626,,,,,,,,,,,,,,,
091法登他000050,1,2,謝怜聰,388,0910628,0910628,0910701,13冊12頁,2,2,張碧澐,財團法人玫霖健康休閒文教基金會,0880512,新竹市光復路一段二五七號,以推動國人健康休閒及文化教育活動為宗旨。,捐助人捐助,教育部八十八年三月二十五日,"永  久",10000000.00,1,0910628,0910702,0910702,,,,,,,,,,,"章程變更：捐助章程第一條、第二條、第四條、第五條、第九條、第
十一條、第十二條、第十三條、第十四條、第十六條修訂。",,,,
091法登他000051,1,2,謝怜聰,382,0910702,0910702,0910703,13冊6頁,2,3,吳文騰,財團法人李昭仁教授生醫工程發展基金會,0871222,新竹市光復路二段三０七號十八樓,紀念李昭仁教授，獎勵學術研究，培養傑出生醫化工人材。,自由募捐,新竹市政府八十七年十二月四日竹市教社字第六八號,永久,2000000.00,1,0910702,0910704,0910704,,,,,,,,,,,,,,,
091法登他000052,1,2,謝怜聰,442,0910722,0910722,0910723,14冊17頁,2,5,鄧啟福,財團法人交通大學同學會學術基金會,0901104,新竹市大學路一００一號,為熱心公益之校友及同學，為獎掖後進，幫助貧困同學，鼓勵向上、協助國際學術交流與合作，提昇母校學術國際地位為宗旨。,由校友捐助,台北市政府教育局　　七十二年四月二十五日,"永    久",19037499.00,1,0910722,0910725,0910725,,,,,,,,,,,章程變更:捐助章程第二條、第八條、第十一條修正,,,,
091法登他000053,1,2,謝怜聰,354,0910812,0910812,0910813,12冊28頁,2,5,翁寶山,財團法人中華民國輻射防護協會,0860620,新竹市光復路二段一０一號,本法人為協助政府及人民提昇輻射防護專業知識及技術，並促進公眾與環境輻射安全為主要目標。,由國立清華大學等二十七個贊助單位捐助。,行政院原子能委員會79.5.17(79)會輻字第四六三九號函准予設立。,永久,3580000.00,1,0910812,0910815,0910815,,,,,,,,,,,,,,,
091法登他000054,1,2,謝怜聰,147,0910813,0910813,0910814,8冊5頁,1,9,翁政義,財團法人工業技術研究院,0620907,新竹縣竹東鎮中興路四段一九五號,"承辦理化學、電子、材 料、礦業、金屬冶鍊、機械等之研究發展與服務事項以配合國家加速發展工業技術。",政府捐助,六十二年一月三十一日經濟部,永久,467966613.00,1,0910813,0910815,0910815,,,,,,,,,,,,,,,
091法登他000055,1,2,謝怜聰,282,0910819,0910819,0910820,11冊6頁,2,2,"狄  剛",財團法人天主教湖口仁慈醫院,0830503,新竹縣湖口鄉忠孝路二十九號,以宏揚基督精神，並從事醫療事業，促進社會公益為目的。,由財團法人台灣省天主教會新竹教區捐助,八三年二月廿二日行政院衛生署衛署醫字第八二０八四五０三號同意函。,永久,1115253000.00,1,0910819,0910822,0910822,,,,,,,,,,,,,,,
091法登他000056,1,2,謝怜聰,340,0910822,0910822,0910823,12冊14頁,2,3,高震東,財團法人忠信文教基金會,0851022,新竹縣新豐鄉忠信街一七八號,協助忠信教育精神、擴大忠信教育服務事業、協助忠信學校改善環境、獎勵教師研究進修、促進學生敦品勵學為主要目的。,忠信高級中學校友、家長、公司行號及熱心校友捐助,新竹縣政府八十五年十月九日,永久,29650000.00,1,0910822,0910830,0910830,,,,,,,,,,,章程變更：捐助章程第六條業經本院八十八年度法字九號裁定變更。,,,,
091法登他000057,1,2,謝怜聰,84,0910827,0910827,0910828,5冊59頁,1,13,謝忠弼,財團法人食品工業發展研究所,0550321,新竹市食品路三三一號,一、研究及發展食品與生物等產業相關之科學與技術。二、提供食品與生物等相關產業技術服務，及投資其具創新或前瞻性之事業，帶動產業發展。三、培育及訓練食品與生物等相關產業之科技人才。四、策進及協助食品與生物等相關產業之國際交流與發展。,捐助,五十五年二月二十一日經濟部,"永  久",9500000.00,1,0910827,0910830,0910830,,,,,,,,,,,"章程變更：捐助章程第二、九、十、十五、二十條條文業經本院九十
             年度法字第五號裁定變更。",,,,
091法登他000058,1,2,謝怜聰,166,0910827,0910827,0910828,8冊24頁,2,5,"陳   湖",財團法人台灣省新竹縣新豐鄉永寧宮,0680327,新竹縣新豐鄉重興村永寧街二十二號,奉祀玉皇大帝為主神，並供奉諸神像，以宏揚教育，敦睦信徒，興辦社會福利，公益慈善事業為宗旨。,捐助,六十八年三月十六日中華民國,永久,21701012.00,1,0910827,0910830,0910830,,,,,,,,,,,"章程變更：捐助章程第九條、第十條業經本院八十八年法字第七號裁定
修訂。",,,,
091法登他000059,2,2,謝怜聰,417,0910903,0910903,0910904,13冊42頁,1,1,李玉章,社團法人中華慈心健康素食發展協會,0890615,新竹市湳中街二十二巷二十一號七樓,本會以慈悲眾生，愛惜生命，研習健康素食之技能，配合政府法令，有關烹飪技能檢定之規定，提倡食品安全衛生為目的。,會員會費等,內政部　　八十八年九月三十日,永　　　久,66000.00,1,0910903,0910906,0910906,,,,,,,,,,,"章程變更:捐助章程第二條、第五條、第六條、第七條、第三十條
            修訂。",,,,
