登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
085法登他000020,1,2,林以長,40,0850401,0850401,0850401,2冊10頁,,0,許英訓,財團法人台灣省嘉義縣民雄鄉大士爺廟,0550105,嘉義縣民雄鄉中樂村中樂路八十一號,為宣揚固有宗教教義維護社會善良風俗辦理社會慈善及資助文化事業。,原有以神明名義登記之下街大士爺、小普大士爺、頂街大士爺、開台聖王之財產捐助,嘉義縣政府，民國五十四年十二月二十七日嘉府茂民行字第七九四八八號,永久,449222516.00,1,0850401,0850409,0850409,許英訓,嘉義縣民雄鄉西安村保生街三一四號,,,,,,,,,,,,,
085法登他000021,1,2,林以長,66,0850405,0850405,0850406,3冊47頁,,0,白永傳,財團法人臺灣省嘉義縣私立知德高級工商職業學校,0620614,嘉義縣朴子鎮崁後里五四之二號,為發展地方教育，培養技藝人才，遵照國家及教育法，並謀其健全發展,捐助　,台灣省政府教育廳　中華民國六十二年六月一日教三字第０三一二０號,永久,21110414.00,1,0850405,0850410,0850410,,,,,,,,,,,,,,,
085法登他000022,1,2,林以長,144,0850424,0850424,0840424,6冊18頁,,3,陳景林,財團法人妙法藏菩提文教基金會,0820326,嘉義市友愛路二八八號四樓之三,促進社會文化、教育、科技、藝術之進步、培養賢才、增進社會公益、造福人群為宗旨,由陳景林先生捐助,嘉義市政府中華民國八十二年二月二三日,永久存立,2000000.00,1,0850424,0850429,0850429,,,,,,,,,,,,,,,
085法登他000023,1,2,林以長,72,0850426,0850426,0850426,4冊3頁,,0,高秋霞,財團法人台灣省嘉義縣私立嘉南家事商業職業學校,0630614,嘉義縣東石鄉蔦松村湖底路一號,以創辦私立嘉南家事商業職業學校並謀其發展。,捐助,台灣省政府教育廳　六十三年五月二七日教五字第０八五五七號,永久,45984741.00,1,0850426,0850501,0850501,,,,,,,,,,,,,,,
085法登他000025,1,2,林以長,63,0850429,0850429,0850429,3冊41頁,,0,朱威德,財團法人臺灣省嘉義市私立大同高級商業職業學校,0620531,嘉義市彌陀路二五五號,以創辦私立大同高級商業職業學校並謀其發展。,詳捐助章程,"台灣省政府教育廳  中華民國六十一年九月二十七日",永久無限期,62900521.30,1,0850429,0850504,0850504,,,,,,,,,,,,,,,
085法登他000026,1,2,林以長,136,0850510,0850510,0850510,6冊10頁,,0,黃英聰,財團法人九華山地藏庵,0810127,嘉義市民權路二五五號,遵奉法規，弘揚佛法，繁榮地方及辦理社會公益，社會救助事業為目的,九華山地藏庵捐助,嘉義市政府　八十一年一月十四日　八一府民禮字第００九九二號,永久,3157500.00,1,0850510,0850514,0850514,,,,,,,,,,,,,,,
085法登他000027,1,2,林以長,147,0850607,0850607,0850610,6冊21頁,,0,陳燦金,財團法人嘉義市私立修緣育幼院,0820817,嘉義市西平里永春二街三三號,免費收容二足歲至十二足歲不分性別身心建康之無依兒童,由嘉義市南隱宮及葉美松、何永壽等捐助,嘉義市政府八十二年七月十五日，八二府社福字第三六三五一號,永久,60101000.00,1,0850607,0850614,0850614,,,,,,,,,,,,,,,
085法登他000029,1,2,林以長,83,0850617,0850617,0850617,4冊14頁,,0,盧明森,財團法人台灣省嘉義縣新港奉天宮,0641209,嘉義縣新港鄉大興村新民路五三號,以奉祀天上聖母為主神，列聖尊神為輔，並以弘揚其教義，辦理公益事業為宗旨。　,由原奉天宮所有財產捐助,台灣省嘉義縣政府　中華民國六十四年十一月十一日嘉府嘉民行字第八九一五八號,無限期,5027026.15,1,0850617,0850621,0850621,,,,,,,,,,,,,,,
085法登他000030,1,2,林以長,13,0850701,0850701,0850702,1冊13頁,1,,郭月貴,社團法人嘉義縣佛教會,0490304,嘉義市社口里民權路三０八號,以團結全縣佛教徒，整理教規教，維護教產、宣揚教義、福利社會為目的。,會員費、信徒損贈　,"嘉義縣政府  中華民國四０年六月二日",無限期,1880430.00,1,0850701,,,,,,,,,,,,,原錯誤聲請為「財團法人」，本院107年度法登他字第94號准予更正為「社團法人」,,,,
085法登他000032,1,2,林以長,94,0850712,0850712,0850712,4冊25頁,1,0,簡芳龍,財團法人台灣省嘉義縣梅山玉虛宮,0660729,嘉義縣梅山鄉梅東村中山路七二號,倡導我國固有道德，宣揚聖教，勸導向善，興辦慈善公益事業，協助繁榮地方，促進社會褔利,由玉虛宮捐贈及信徒樂捐,嘉義縣政府中華民國66年6月14日66府民行字第44471號許可書,永久,7527616.90,1,0850712,0850726,0850726,,,,,,,,,,,,,,,
085法登他000039,1,2,林以長,35,0850918,0850918,0540706,2冊5頁,,0,柯博識,財團法人天主教聖言會,0540702,嘉義市吳鳳南路二六八號,宣揚天主教教義，倡導教育及一切有關社會之救濟事業。,捐助,民國四八年四月二十九日　臺灣省政府民政廳,不定期限。,283185641.30,1,0850918,0850920,0850920,柯博識,台北縣新莊市中正路五一號,,,,,,,,,,,,,
085法登他000042,1,2,林以長,185,0851007,0851007,0851013,7冊60頁,,0,陳坤聰,財團法人陳期文教基金會,0850816,嘉義市康莊里新榮路一九二號三F,推展社會教育，贊助公益慈善事業，提倡文化教育，促進社會祥和及增進全民褔祉為宗旨,捐助,"嘉義市政府 八十五年七月二十三日",永久,2000000.00,1,0851007,0851019,0851019,陳坤聰,高雄市苓雅區褔德一路三四三號,,,,,,,,,,,,,
085法登他000043,1,2,林以長,141,0851007,0851007,0851009,6冊15頁,1,3,林德仁,財團法人國川美妙文教基金會,0830128,嘉義市吳鳳北路二五二號,以倡導文化教育，提振醫療保健，期以建立健康祥和社會風氣，達臻美妙人生意境為宗旨,由林國川及各界善心人士等捐助,"嘉義市政府八一、十二、三０ 八一府教社字第０六七六四八號",永久,40000000.00,1,0851007,0851014,0851014,"林 仁 德",嘉義市吳鳳北路二五二號,,,,,,,,,,,,,
085法登他000044,1,2,林以長,36,0851016,0851016,0851016,2冊6頁,,0,李旭光,財團法人私立吳鳳工商專科學校,0540814,嘉義縣民雄鄉建國路二段一一七號,以供應私立吳鳳工商專科學校所需一切設備及經費並謀其發展。,由創辦人彭文鴻捐資。,教育部民國五十四年七月廿四日五四專字第一一三七九號令核准。,永久,767828081.00,1,0851016,0851021,0851021,,,,,,,,,,,,,,,
085法登他000046,1,2,林以長,56,0851024,0851024,0851024,3冊28頁,,0,何建成,財團法人台灣省嘉義縣私立恊志高級工業家事職業學校,0600514,嘉義縣民雄鄉東榮村建國路二段二八五巷十一號,創辦私立恊志高級工業家事職業學校並謀發展。,由創辦人何明宗等捐資。,臺灣省政府教育廳，民國六十年五月六日。,永久,334566812.50,1,0851024,0851029,0851029,何建成,嘉義縣民雄鄉民生路四十號,,,,,,,,,,,,,
085法登他000052,1,2,林以長,13,0851209,0851209,0851210,1冊13頁,1,0,郭月貴,社團法人嘉義縣佛教會,0490304,嘉義市社口里民權路三０八號,以團結全縣佛教徒，整理教規，維護教產、宣揚教義、福利社會為目的。,會員費、信徒損贈　,"嘉義縣政府  中華民國四０年六月二日",無限期,1880430.00,1,0851209,0851213,0851213,"郭 月 貴",嘉義縣番路鄉內甕村凸湖五號,,,,,,,,,原錯誤聲請為「財團法人」，本院107年度法登他字第94號准予更正為「社團法人」,,,,
085法登他000054,1,2,林以長,79,0851218,0851218,0850122,4冊10頁,,0,賴旭星,財團法人臺灣省嘉義市私立東吳高級工業家事職業學校,0640521,嘉義市宣信街二五二號,發展地方教育，培養國家適用人材。,彭文鴻捐助,"台灣省政府教育廳 中華民國六十四年五月二十日",無限期,251597337.00,1,0851218,0851221,0851221,"賴 旭 星",嘉義市芳草里二二鄰彌陀路一七七號,,,,,,,,,,,,,
085法登社000001,2,1,林以長,178,0850320,0850320,0850320,7冊53頁,,0,陳重光,社團法人嘉義市二二八關懷協會,0850320,嘉義市垂楊路三一八號十樓之三,彌合二二八事件歷史傷口，撫慰受難者及家屬，並促進社會和諧,入會費貳佰元，常年會費六佰元，會員捐款，基金孳息，其他收入,嘉義市政府　八十二年三月十八日　嘉市府社行字二八九號,永久,1000000.00,1,0850320,0850325,0850325,,,,,,,,,,,,,,,
085法登社000002,2,1,林以長,179,0850327,0850327,0850327,7冊54頁,,0,張俊湧,社團法人嘉義市國際工商經營研究社,0850327,嘉義市興業東路三一六號五樓,增進工商界人士之友誼，建立互助合作之精神，研究與進修工商經營管理上之各項問題，培養健全人格與領導才能，協助ＹＭＣＡ推展社會福利事業。,一、入社費。二、常年社費。三、社友捐助。四、基金及基金孳息。五、其他收入等。,嘉義市政府　中華民國八十一年十月廿日　嘉市府社行字二八三號,永久,2927864.00,1,0850327,0850402,0850402,,,,,,,,,,,,,,,
085法登社000004,2,1,林以長,182,0850613,0850613,0850619,7冊57頁,,0,陳雅慧,社團法人嘉義市護理師護士公會,0850613,嘉義市民權路三六九號,本會以研究發展預防保健、護理技術、提高護理品質、增進公共福利為宗旨,會員常年會費及入會費,"嘉義市政府 72年2月26日八五府社行字第411號",永久,5778040.00,1,0850613,0850621,0850621,,,,,,,,,,,,,,,
085法登社000005,2,1,林以長,183,0850708,0850708,0850710,7冊58頁,,0,蕭榮祥,社團法人嘉義縣布袋鎮振寮社區發展協會,0850708,嘉義縣布袋鎮振寮里後壁寮一四二之二號,非營利為目的之社會團體以促進社區發展增進居民福利，建設安和融洽，團結互助之現代化社會為宗旨。,自由捐獻。,嘉義縣政府　八十四年八月三十日　府社行字第九七九三一號,無限期,1238857.20,1,0850708,0850712,0850712,,,,,,,,,,,,,,,
085法登社000006,2,1,林以長,186,0850902,0850902,0850902,8冊1頁,,0,王廣禮,社團法人嘉義市殘障者服務恊會,0850902,嘉義市體育路二之三號,本會以結合社會力量、發揮博愛精神及協助殘障者使其得以自立自強、進而參與社會服務人群為宗旨。,政府補助、及社會人士捐助、常年會費、基金孳息。,"嘉義市政府 民國71年12月11日嘉市府社行字第214號立案證書（78年6月30日補發）",永久,559679.50,1,0850902,,,王廣禮,嘉義市安和街一九七巷七號,,,,,,,,,,,,,
085法登社000007,2,1,林以長,188,0851016,0851016,0851022,8冊5頁,,0,蕭永成,社團法人嘉義市博愛善心會,0851016,嘉義市西區友愛路三四九號,本會以闡述佛、儒、道、慈悲濟世思想，發揚傳統文化美德，淨化民心濟助急難、貧病等社會福利為宗旨。,一、常年會費。二、補助款。三、自由捐助。四、基金孳息。五、其他收入。,"嘉義市政府 七十九年八月七日",永久,1437943.00,1,0851016,0851022,0851022,"蕭 永 成",嘉義市博愛路一段四五六號,,,,,,,,,,,,,
085法登社000008,2,1,林以長,192,0851216,0851216,0851216,8冊13頁,,0,"曾 耿 玉",社團法人嘉義縣智障者家長協會,0851216,嘉義縣竹崎鄉灣橋村崎脚九一號,結合嘉義縣智障者家庭及關心智障者之人士，共同爭取智障者有尊嚴的生存權，促進智障者的福利。,嘉義縣智障者家長協會及社會善心人士捐助。,嘉義縣政府81年10月28日八十一府社行字第102825號函,無限期,387787.00,1,0851216,0851219,0851219,"曾 耿 玉",嘉義縣竹崎鄉灣橋村崎脚九一號,,,,,,,,,,,,,
085法登財000001,1,1,林以長,175,0850103,0850103,0850104,7冊50頁,,0,李玉治,財團法人慧深文教基金會,0850103,嘉義市吳鳳南路一六六巷七一號,本會以端正社會風氣、淨化世道人心、提昇文化品質、倡導倫理教育為宗旨。,由李玉治捐助,教育部，中華民國八十四年十二月八日台（八四）社字第０六０八五七號函,永久,10000000.00,1,0850103,0850111,0850111,,,,,,,,,,,,,,,
085法登財000002,1,1,林以長,176,0850104,0850104,0850105,7冊51頁,,0,蔡榮順,財團法人金龍文教基金會,0850104,嘉義市興業西路八三號,提升生活品質及文教水準,由董事捐助,嘉義市政府八四年十二月十八日，八四府教社字第八八三六八號,永久,5000000.00,1,0850104,0850111,0850111,,,,,,,,,,,,,,,
085法登財000003,1,1,林以長,177,0850214,0850214,0850214,7冊52頁,,0,翁重鈞,財團法人人間文教基金會,0850214,嘉義縣義竹鄉仁里村四０七之四號,以推展社會文化教育活動，關懷弱勢族群，提高國民生活品質，並維護社會善良風俗，倡導孝道，保護鄉土文化。,由董事長翁重鈞捐助。,嘉義縣政府，八十五年二月八日（八五）府教社字第一六八０四號函。,永久,2000000.00,1,0850214,0850216,0850216,,,,,,,,,,,,,,,
085法登財000004,1,1,林以長,180,0850510,0850510,0850510,7冊55頁,,0,羅清元,財團法人清元文教基金會,0850510,嘉義市鹿寮里紅毛埤八四號,興辦或奬助教育文化有關之公益性事務為宗旨,由羅清元捐助新臺幣貳佰萬元整,嘉義市政府民國85年4月23日八五府教社字第26686號函,永久,2000000.00,1,0850510,0850517,0850517,,,,,,,,,,,,,,,
085法登財000006,1,1,林以長,185,0850816,0850816,0850816,7冊60頁,,0,陳坤聰,財團法人陳期文教基金會,0850816,嘉義市康莊里新榮路一九０號二Ｆ,推展社會教育，贊助公益慈善事業，提倡文化教育，促進社會祥和及增進全民褔祉為宗旨,捐助,"嘉義市政府 中華民國85年7月23日八五府教社字第52394號函",永久,2000000.00,1,0850816,0850824,0850824,陳坤聰,高雄市苓雅區褔德一路三四三號,,,,,,,,,,,,,
085法登財000007,1,1,林以長,187,0850913,0850913,0850914,8冊3頁,,0,何明宗,財團法人民雄文教基金會,0850913,嘉義縣民雄鄉中和村社溝127號,以奬勵教育、推展文化、維護並培育善良風俗、提振人文素養、提高國民生活品質、改善整體生活環境。,捐助,嘉義縣政府858月26日85府教社字第98204號函,永久,2000000.00,1,0850913,0850920,0850920,何明宗,嘉義縣民雄鄉中和村社溝一二八號,,,,,,,,,,,,,
085法登財000010,1,1,林以長,191,0851202,0851202,0851202,8冊11頁,,0,"鄭 秀 英",財團法人鄭秀英文教基金會,0851202,嘉義市八德路一六０號,奬勵教育，推展文化，維護並培育善良風俗，提振人文素養，提高國民生活品質，改善整體生活環境為宗旨。,由鄭秀英出資,嘉義市政府85年11月13日八五府教社字第81483號函,永久,2000000.00,1,0851202,0851209,0851209,"鄭 秀 英",嘉義市西區新西里九鄰老吸街二三號,,,,,,,,,,,,,
