登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
088法登他000012,1,2,林以長,124,0880126,0880129,0880129,5冊25頁,,0,張介銘,財團法人台灣省嘉義市私立神州高級中學進修補習學校,0781226,嘉義市國聖六街三十五號,以補習教育作育英才為宗旨,捐助,台灣省政府教育廳七十八年九月十一日,永久,14719548.00,1,0880129,0880206,0880206,,,,,,,,,,,,,,,
088法登他000013,1,2,林以長,47,0880128,0880129,0880202,3冊5頁,,0,宜仁揚,財團法人台灣省嘉義縣私立協同高級中學,0570401,嘉義縣民雄鄉建國路二段三一號,"一、創辦私立協同高級中學並謀其發展為目的。                          二、為遵照政府教育法令推行全民教育為目的。",基督教路德會美國米蘇里總會暨中華福音道路德會出資捐助。,臺灣省政府教育廳　民國五六年六月二十六日,無限期,213601916.00,1,0880129,0880206,0880206,"宜 仁 揚",台北市松江路四十六巷二十八號,,,,,,,,,,,,,
088法登他000014,1,2,林以長,133,0880201,0880203,0880204,6冊7頁,2,10,顏肇寬,財團法人臺灣省嘉義縣布袋鎮過溝建德宮,0550915,嘉義縣布袋鎮西安里過溝西勢三十號,以維護廟寺，宣揚國有宗教教義及辦理公益事業為目的。,捐助,嘉義縣政府　中華民國五十五年八月十九日,永久,150000.00,1,0880203,0880206,0880206,,,,,,,,,,,,,,,
088法登他000015,1,2,林以長,139,0880201,0880211,0880211,6冊13頁,2,3,莊國欽,財團法人沐恩文教基金會,0811224,嘉義市忠孝路七五二號,促進社會的文化、教育、科技、藝術之進步、培養賢才，增進社會公益、造福人群為宗旨,勸募,臺灣省嘉義市政府中華民國八十一年十二月十二日,永久,10000000.00,1,0880211,0880223,0880223,,,,,,,,,,,,,,,
088法登他000016,1,2,林以長,168,0880209,0880210,0880210,7冊43頁,2,2,余傳韜,財團法人清誠文教奬學基金會,0840912,嘉義市東區鹿寮里學府路三00號,發揚中華文化，堅定民族信仰，提高國民道德，改善世道人心，端正社會風氣，并建立國人良好生活方式為宗旨。,由陳幸、林天福各捐助新台幣臺佰萬元正。,嘉義市政府，八十四年八月十一日八四府教社字第五六四一一號函,永久,3200000.00,1,0880210,0880223,0880223,,,,,,,,,,,,,,,
088法登他000017,1,2,林以長,130,0880301,0880308,0880308,6冊4頁,2,3,星雲,財團法人私立南華管理學院,0791011,嘉義縣大林鎮中坑,配合政府文教政策，國家建設人力需求及協助政府培育工商管理學術人才，成立管理學院而謀其健全發展，增進學術研究與企業交流。,由李哲朗等十五人捐助,教育部78.12.19台78高字第62820號、79.08.10台79高字38850號、80.12.09台(80)高字第66517號函,永久,1618272136.00,1,0880308,0880310,0880310,,,,,,,,,,,,,,,
088法登他000018,1,2,林以長,73,0880301,0880309,0880309,4冊4頁,,0,鄭良哲　　,財團法人台灣省嘉義縣私立明華高級中學,0631231,嘉義縣六腳鄉六南村二二三之二五號,以創辦嘉義縣私立明華高級中學並謀其發展為目的。,由賴進治等捐助,台灣省政府教育廳　中華民國六十三年六月十八日,永久,78523672.00,1,0880309,0880312,0880312,,,,,,,,,,,,,,,
088法登他000020,1,2,林以長,41,0880312,0880318,0880318,2冊11頁,2,12,陳榜列,財團法人台灣省嘉義縣朴子高明寺,0550524,嘉義縣朴子鎮山通路七三號,"為加強維護管理寺產,並宣揚佛教教義福利社會為宗旨。",捐助,民國五十五年五月十四日,永久,2682807.00,1,0880318,0880320,0880320,,,,,,,,,,,,,,,
088法登他000021,1,2,林以長,177,0880312,0880316,0880316,7冊52頁,2,2,翁重鈞,財團法人人間文教基金會,0850214,嘉義縣義竹鄉仁里村四０七之四號,以推展社會文化教育活動，關懷弱勢族群，提高國民生活品質，並維護社會善良風俗，倡導孝道，保護鄉土文化。,由董事長翁重鈞捐助。,嘉義縣政府，八十五年二月八日（八五）府教社字第一六八０四號函。,永久,7000000.00,1,0880316,0880318,0880318,,,,,,,,,,,,,,,
088法登他000022,1,2,林以長,176,0880316,0880317,0880317,7冊51頁,2,2,蔡榮順,財團法人金龍文教基金會,0850104,嘉義市興業西路八三號,提升生活品質及文教水準,由董事捐助,嘉義市政府八四年十二月十八日，八四府教社字第八八三六八號,永久,5000000.00,1,0880317,0880326,0880326,,,,,,,,,,,,,,,
088法登他000023,1,2,林以長,66,0880319,0880322,0880322,3冊47頁,2,8,林慶福,財團法人臺灣省嘉義縣私立知德高級工商職業學校,0620614,嘉義縣朴子鎮崁後里五十四之二號,"為發展地方教育,培養技藝人才，遵照國家及教育法並謀其健全發展。",捐助,中華民國五十九年九月八日,永久無限期,63786013.20,1,0880322,0880326,0880326,,,,,,,,,,,,,,,
088法登他000024,1,2,林以長,70,0880322,0880401,0880401,4冊1頁,2,6,張河東,財團法人台灣省嘉義市遊天宮,0621210,嘉義市民族路七五０號,以倡導我國固有道德宣揚聖道而造福社會人群為宗旨。,吳江河等捐出,"臺灣省嘉義縣政府  中華民國62年8月9日嘉府嘉民行字第61179號函",無限期,9001509.00,1,0880401,0880407,0880407,,,,,,,,,,,,,,,
088法登他000025,1,2,林以長,64,0880323,0880331,0880401,3冊43頁,1,0,朱威德,財團法人私立大同商業專科學校,0620531,嘉義市彌陀路二五三號,以創辦私立大同商業專科學校，並謀其發展。,由創辦人朱榮貴、程傑慷等十七人捐贈,教育部中華民國61年7月25日台(61)專字第17204號令,永久,358789239.48,1,0880331,0880419,0880419,,,,,,,,,,,,,,,
088法登他000026,1,2,林以長,131,0880414,0880417,0880417,6冊5頁,2,5,陳哲芳,財團法人中正大學學術基金會,0791207,嘉義縣民雄鄉三興村一六０號,發展學術、培養優秀人才、奬助傑出教師、及奬勵優秀學生,捐助,教育部七十九年十一月廿七日台(79)社字第五八六四九號,永久,10253728.00,1,0880417,0880426,0880426,,,,,,,,,,,,,,,
088法登他000028,1,2,林以長,153,0880420,0880421,0880421,6冊27頁,2,2,吳金樹,財團法人嘉義吳姓宗親公益文教基金會,0830412,嘉義市延平街五五之二號七樓吳姓宗祠,以協助吳姓宗親改善環境，發展會務，奬勵宗親子弟求學上進為宗旨,捐助,嘉義市政府八十三年三月廿三日八三府教社字第一四六０八號,永久,2500000.00,1,0880421,0880427,0880427,,,,,,,,,,,,,,,
088法登他000029,2,2,林以長,132,0880503,0880504,0880504,6冊6頁,2,3,李清圳,社團法人嘉義縣退伍軍人協會,0800223,嘉義縣朴子鎮開元路二一一巷一號,"(1)促進退伍軍人團結與情誼。(2)爭取退伍軍人合法權益與共同福祉。      (3)維持社會安定。(4)保障國家利益。",會員入會費及常年會費會員捐獻、補助費、其他收入,嘉義縣政府七十九年四月二十日嘉府社行字第０二三七四八號,永久,70100.00,1,0880504,0880512,0880512,,,,,,,,,,,,,,,
088法登他000031,1,2,林以長,141,0880510,0880518,0880518,6冊15頁,2,3,張雯峰,財團法人國川美妙文教基金會,0830128,嘉義市長竹里水源地四之一號,以倡導文化教育，提振醫療保健，期以建康祥和社會風氣，達臻美妙人生意境為宗旨,由林國川及各界善心人士等捐助,嘉義市政府八一、十二、三０八一府教社字第０六七六四八號,永久,40000000.00,1,0880518,0880524,0880524,,,,,,,,,,,,,,,
088法登他000032,2,2,林以長,232,0880517,0880524,0880524,9冊33頁,2,10,"劉 顯 啟",社團法人嘉義縣生命線協會,0871030,嘉義縣民雄鄉文化路五之八號,本會基於博愛精神，從事社會服務，增進人群健全的幸福為宗旨。,入會費、常年會費,"嘉義縣政府 六十八年一月六日",無限期,363803.00,1,0880524,0880601,0880601,,,,,,,,,,,,,,,
088法登他000033,1,2,林以長,62,0880527,0880531,0880531,3冊39頁,1,0,黃利納,財團法人台灣省嘉義市私立崇仁高級護理助產職業學校,0620524,嘉義市紅毛埤四鄰二一七號,創設學校發展教育，培養護理助產專業人才。,,臺灣省政府教育廳中華民國62年5月11日(62)(5)(11)教三字第34002號許可書,永久,117769577.00,1,0880531,0880610,0880610,,,,,,,,,,,,,,,
088法登他000034,1,2,林以長,226,0880601,0880608,0880608,9冊21頁,1,0,"鄭 志 宏",財團法人義竹國民中學文教基金會,0870911,嘉義縣義竹鄉岸脚村五九之二號,本會以協助義竹國中改善環境、發展校務、奬勵教師研究進修、促進學生敦品勵學為目的。,由各籌備委員及發起人魏昭雄校長等捐助成立。,嘉義縣政府87年8月7日87府教社字第96492號函。,永久,3643000.00,1,0880608,0880614,0880614,,,,,,,,,,,,,,,
088法登他000037,1,2,林以長,209,0880603,0880604,0880604,8冊47頁,,0,"藍  德  成",財團法人嘉義頂六國小文教基金會,0860825,嘉義縣中埔鄉頂六國小,協助頂六國小改善環境，發展校務，奬勵教師研究進修及貧困優秀兒童努力向學，並促進學生敦品勵學為目的。,由地方家長、校友及地方人士熱心捐助,嘉義縣政府　八十六年八月四日,永久　,2790000.00,1,0880604,0880610,0880610,,,,,,,,,,,,,,,
088法登他000038,1,2,林以長,113,0880607,0880610,0880610,5冊14頁,,0,張愛民,財團法人台灣省嘉義市基督徒聚會,0760625,嘉義市興業東路三一六號二樓之二,宣揚基督教義，與辦社會公益及慈善福利事業,信徒捐獻,嘉義市政府七十六年二月二日府民禮字第０四一三六號,無限期,5000000.00,1,0880610,0880610,0880610,,,,,,,,,,,,,,,
088法登他000040,1,2,林以長,151,0880611,0880623,0880623,6冊25頁,1,2,李穗生,財團法人民雄鄉國教發展基金會,0821211,嘉義縣民雄鄉西安路一四七號,協助民雄鄉各國民中小學充分運用社會資源，改善學校環境，發展校務，奬勵學校教師研究進修，推展文教活動，促進學生敦品勵學,由熱心教育人士捐助,嘉義縣政府，八十二年十一月廿二日（八二）府教社字一二一六八四號,永久性,3043000.00,1,0880623,0880629,0880629,,,,,,,,,,,,,,,
088法登他000041,1,2,林以長,102,0880615,0880623,0880623,5冊3頁,1,0,王家奉,財團法人嘉義後備軍人奬學基金會,0690719,嘉義市民權路二九五號,鼓勵優秀後備軍人及其子女努力求學向上，培育國家英才，頁獻社會服務,嘉義縣、市後備軍人暨熱心之社會人士、民間廠商捐助,嘉義縣政府六十九年六月九日69府教學字第０三０九四七號,無限期,4598705.00,1,0880623,0880628,0880628,,,,,,,,,,,,,,,
088法登他000042,1,2,林以長,50,0880616,0880625,0880629,3冊11頁,2,11,黃利納,財團法人台灣省嘉義市天主教會嘉義教區中華聖母會,0580521,嘉義市盧厝里十二鄰大雅路一段七八八號,以培育天主教傳教人才為目的。,本會財源由國內外人士及慈善團體捐助之。,"嘉義縣政府  民國五十八年一月十四日  達民行字第００四０六號",永久,11000000.00,1,0880629,0880706,0880706,,,,,,,,,,,任滿改選第11屆董事。,,,,
088法登他000043,1,2,林以長,184,0880621,0880623,0880624,7冊59頁,2,0,林春文,財團法人嘉義縣私立長齡老人養護中心,0850812,嘉義縣中埔鄉和溪段三五三號地號,為宏揚敬老美德，貫徹老吾老以及人之老，老有所終之理想，以及安定老人之生活維護老人健康，以設立安養中心為目的發揮博愛之精神，善盡回饋社會之責任。,捐助。,八十五年七月十九日嘉義縣政府八五府社褔字第八四四０一號函,永久,60000000.00,1,0880623,0880703,0880703,林春文,雲林縣斗六市鎮南里十四鄰六一號三Ｆ,,,,,,,,,,,,,
088法登他000046,1,2,林以長,40,0880709,0880714,0880715,2冊10頁,2,8,許英訓,財團法人台灣省嘉義縣民雄鄉大士爺廟,0550105,嘉義縣民雄鄉中樂村中樂路八十一號,為維護寺廟宣揚固有宗教教義及辦理公益事業為目的。,民雄大士爺財團管理委員會捐助,"嘉義縣政府,民國五十四年十二月二十七日",永久,449222516.00,1,0880715,0881020,0881020,　　　　,　　　　　　　　　　　　　　　　,,,,,,,,,,,,,
088法登他000047,1,2,林以長,201,0880712,0880819,0880819,8冊31頁,2,2,"李 榮 記",財團法人國立嘉義師院實小教育發展文教基金會,0860428,嘉義市林森東路四六號,一、協助政府推展教育建設。二、舉辨全校性或接受政府委託辨理之各項教育活動。三、舉辨或出版教育專刊及教育學術著作。四、奬勵各種教育文化體育活動。五、奬勵清寒績優學生。六、其他與教育活動有關之事項。,捐助,"嘉義市政府 八十六年四月三日",永久,2000000.00,1,0880819,0880823,0880823,,,,,,,,,,,,,,,
088法登他000048,1,2,林以長,59,0880721,0880802,0880802,3冊33頁,2,7,何憲誠,財團法人台灣省嘉義縣何大宗(又名何堂記)會,0610816,嘉義縣民雄鄉平和村雙援十六號,維護社會善良風俗，辦理社會慈善資助文化為宗旨。,由創設會員及私人等捐助,"嘉義縣政府  民國六十一年六月十二日  嘉府達民行字０四二九０二號",無限期,1248501.90,1,0880802,0880820,0880820,,,,,,,,,,,,,,,
088法登他000049,1,2,林以長,35,0880722,0880802,0880802,2冊5頁,2,7,柯博識,財團法人天主教聖言會,0540702,嘉義市吳鳳南路二六八號,宣揚天主教教義，倡導教育及一切有關社會之救濟事業。,捐助,民國四八年四月二十九日　臺灣省政府民政廳,不定期限。,283185641.30,1,0880802,0880812,0880812,,,,,,,,,,,,,,,
088法登他000050,1,2,林以長,144,0880722,0880805,0880805,6冊18頁,2,3,陳景林,財團法人妙法藏菩提文教基金會,0820326,嘉義市友愛路二八八號四樓之三,促進社會文化、教育、科技、藝術之進步、培養賢才、增進社會公益、造福人群為宗旨,由陳景林先生捐助,嘉義市政府中華民國八十二年二月二三日,永久存立,2000000.00,1,0880805,0880810,0880810,,,,,,,,,,,,,,,
088法登他000051,1,2,林以長,72,0880730,0880802,0880802,4冊3頁,2,8,高秋霞,財團法人台灣省嘉義縣私立嘉南家事商業職業學校,0630614,嘉義縣東石鄉蔦松村湖底路一號,以創辦私立嘉南家事商業職業學校並謀其發展。,捐助,台灣省政府教育廳　六十三年五月二七日教五字第０八五五七號,永久,242214420.00,1,0880802,0880807,0880807,,,,,,,,,,,,,,,
088法登他000052,1,2,林以長,80,0880816,0880831,0880831,4冊11頁,2,5,劉富川,財團法人台灣省嘉義市增光寺,0641003,台灣省嘉義市民族路五一號,以倡導我國固有道德、宣揚聖道，辦理慈善事業，以造福社會人群為宗旨。,黃吳粉等捐助,台灣省嘉義縣政府，中華民國六十四年九月十七日嘉府嘉民行字第七二一六七號,無限期,12391670.00,1,0880831,0880903,0880903,,,,,,,,,,,,,,,
088法登他000053,1,2,林以長,147,0880818,0880827,0880827,6冊21頁,2,3,陳燦金,財團法人嘉義市私立修緣育幼院,0820817,嘉義市西平里永春二街三０號,收容二足歲至十二足歲不分性別、身心健康之無依兒童。,由嘉義市南隱宮及葉美松、何永壽等捐助,嘉義市政府八十二年七月十五日，八二府社福字第三六三五一號,永久,81477674.00,1,0880827,0880903,0880903,,,,,,,,,,,,,,,
088法登他000054,1,2,林以長,66,0880826,0880827,0880827,3冊47頁,1,8,林慶福,財團法人臺灣省嘉義縣私立知德高級工商職業學校,0620614,嘉義縣朴子鎮崁後里五十四之二號,為發展地方教育，培養技藝人才，遵照國家及教育法並謀其健全發展。,捐助,中華民國五十九年九月八日,永久無限期,63786013.20,1,0880827,0880902,0880902,,,,,,,,,,,,,,,
088法登他000055,1,2,林以長,193,0880826,0880827,0880827,8冊15頁,2,27,張耿端,財團法人嘉義市私立榮光幼稚園,0851219,嘉義市共和路二三六號,為遵照主管機關教育政策暨教育法令之規定辦理幼稚教育並謀其健全發展,財團法人台灣基督長老教會嘉義東門教會捐助新台幣伍拾萬外，無償提供基地教育大樓(建號：1701號),嘉義市政府八十五年十二月六日　八五府教國字第八七八二五號函,無限期,1846448.00,1,0880827,0880901,0880901,孔張貴芳,嘉義市東區安寮里芳安路三八０號,,,,,,,,,,,,,
088法登他000056,1,2,林以長,124,0880901,0880908,0880909,5冊25頁,,0,張介銘,財團法人台灣省嘉義市私立神州高級中學進修補習學校,0781226,嘉義市國聖六街三十五號,以補習教育作育英才為宗旨,捐助,台灣省政府教育廳七十八年九月十一日,永久,17544548.00,1,0880908,0880915,0880915,,,,,,,,,,,,,,,
088法登他000059,1,2,林以長,248,0881001,0881004,0881004,10冊3頁,,0,楊日耀,財團法人竹崎文教基金會,0880603,嘉義縣竹崎鄉竹崎村中山路二四一號,推展文化教育活動，維護並培育善良風俗，提振人文素養，提高國民生活品質，改善整體生活環境。,由熱心文教人士捐助。,嘉義縣政府民國88年5月27日八八府教社字第63709號函,永久,3470000.00,1,0881004,0881007,0881007,,,,,,,,,,,,,,,
088法登他000060,2,2,林以長,232,0881012,0881016,0881016,9冊33頁,,0,劉顯啟　,社團法人嘉義縣生命線協會,0871030,嘉義縣民雄鄉文化路五之八號,本會基於博愛精神，從事社會服務，增進人群健全的幸福為宗旨。,入會費、常年會費,"嘉義縣政府 六十八年一月六日",無限期,1767387.00,1,0881016,0881027,0881027,,,,,,,,,,,,,,,
088法登他000061,1,2,林以長,79,0881013,0881014,0881014,4冊10頁,,0,賴旭星,財團法人台灣省嘉義市私立東吳高級工業家事職業學校,0640521,嘉義市宣信街二五二號,發展地方教育培養國家適用人材。,彭文鴻捐助,"台灣省政府教育廳 中華民國六十四年五月二十日",無限期,293082658.00,1,0881014,0881018,0881018,,,,,,,,,,,,,,,
088法登他000062,1,2,林以長,130,0881014,0881019,0881019,6冊4頁,1,3,星　雲,財團法人南華大學,0791011,嘉義縣大林鎮中坑,遵照國家教育政策暨現行教育法令之規定，辦理南華大學，並謀其健全發展。　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,由李哲朗等十五人捐助,教育部78.12.19台78高字第62820號、88.10.08台88高三字第88116115號,永久,1618272136.00,1,0881019,0881022,0881022,,,,,,,,,,,,,,,
088法登他000063,1,2,林以長,3,0881018,0881027,0881028,1冊3頁,1,6,吳振明,財團法人台灣省私立嘉義博愛仁愛之家,0440705,嘉義市林森東路二三五號,遵照社會救濟法規定辦理(1)安老所(2)施醫所(3)習藝所(4)其他經董事會議決認有需要之救濟設施以健全社會貢獻國家為宗旨,日據時代嘉義博愛會原有房地產,四十年六月三日十一月七日嘉義縣政府立案內政部備案,無限期,128036414.00,1,0881027,0881104,0881104,,,,,,,,,,,,,,,
088法登他000065,1,2,林以長,27,0881021,0881029,0881029,1冊27頁,1,0,蔡幸璣,財團法人臺灣省嘉義市私立仁義高級中學,0520301,嘉義市鹿寮里紅毛埤一二五號之一,以創辦私立高級中學並謀其發展為目的。　　　　　,董事會捐集所得悉數捐助,臺灣省教育廳49年9月9日教二字第03117號函,無限期,235916144.00,1,0881029,0881104,0881104,,,,,,,,,,,,,,,
088法登他000066,1,2,林以長,58,0881026,0881029,0881029,3冊31頁,1,0,林萬來,財團法人臺灣省嘉義縣私立萬能高級工商職業學校,0610511,嘉義縣水上鄉萬能路一號,以創辦私立萬能高級工商職業學校並謀發展為目的。,以董事會捐集所得捐助,"台灣省政府教育廳  民國六十一年四月二六日",無限期,108470384.00,1,0881029,0881104,0881104,,,,,,,,,,,,,,,
088法登他000067,1,2,林以長,74,0881026,0881029,0881029,4冊5頁,,0,羅雅雄,財團法人嘉義市私立興華高級中學,0631118,嘉義市林森東路二三九號,"１、舉辦私立興華高級中學暨附設補習學校並謀其發展。                  ２、其他有關教育事業。",捐助。,臺灣省教育廳　六十年五月二十七日教二字第０七四０二號,無限期,299150637.00,1,0881029,0881104,0881104,,,,,,,,,,,,,,,
088法登他000070,1,2,林以長,72,0881101,0881106,0881108,4冊3頁,,0,高秋霞,財團法人台灣省嘉義縣私立嘉南家事商業職業學校,0630614,嘉義縣東石鄉湖底路一號,以創辦私立嘉南家事商業職業學校並謀其發展。,捐助,台灣省政府教育廳　六十三年五月二七日教五字第０八五五七號,永久,264203220.00,1,0881108,0881122,0881122,,,,,,,,,,,,,,,
088法登他000071,1,2,林以長,56,0881109,0881110,0881111,3冊27頁,,0,何建成,財團法人台灣省嘉義縣私立協志高級工業家事職業學校,0600514,嘉義縣民雄鄉東榮村建國路二段二八五巷十一號,創辦私立協志高級工商職業學校並謀其發展。,由創辦人何明宗等捐助。,臺灣省政府教育廳，民國六十年四月二十九日,永久,447675180.00,1,0881111,0881118,0881118,,,,,,,,,,,,,,,
088法登他000072,1,2,林以長,57,0881111,0881122,0881122,3冊29頁,,0,許英訓,財團法人台灣省嘉義縣私立同濟高級中學,0600922,嘉義縣大林鎮三和里中興路二段三０三號,以創辦私立同濟高級中學並謀其發展捐私為公。,,台灣省政府教育廳　　中華民國六十年八月六日,無限期,81219523.00,1,0881122,0881203,0881203,,,,,,,,,,,,,,,
088法登他000073,1,2,林以長,187,0881117,0881222,0881223,8冊3頁,2,2,賴政友,財團法人民雄文教基金會,0850913,嘉義縣民雄鄉中和村社溝一二七號,以奬勵教育、推展文化、維護並培育善良風俗、提振人文素養、提高國民生活品質、改善整體生活環境。,捐助,"嘉義縣政府 八十五年八月二十六日",永久,4000000.00,1,0881222,0881230,0881230,何明宗,嘉義縣民雄鄉中和村社溝一二八號,,,,,,,,,二、章程變更（第6-9、11-12、19-24條），88年度法字第26號民事裁定及確定證明書。,,,,
088法登他000074,1,2,林以長,189,0881119,0881122,0881122,8冊7頁,,0,李泰賢,財團法人永嘉文教基金會,0851119,嘉義市中山路三００號六樓,本會以推展文化教育活動，宣導現代經濟生活觀念，奬勵優秀學子與經齊文化教育工作者為宗旨。,依有關法令接受捐助等。,台灣省嘉義市政府　中華民國八十五年十月二十九日,無限期　,20800000.00,1,0881122,0881129,0881129,,,,,,,,,,,,,,,
088法登他000075,1,2,林以長,95,0881122,0881202,0881202,4冊26頁,2,8,張榮昭,財團法人台灣省嘉義縣朴子教會聚會所,0660803,嘉義縣朴子市山通路一之三十四號,傳揚基督引人歸主為宗旨,會友捐獻,"嘉義縣政府  中華民國六十六年六月十八日",永久,150885.00,1,0881202,0881207,0881207,,,,,,,,,,,,,,,
088法登他000076,1,2,林以長,66,0881125,0881130,0881201,3冊47頁,1,8,王美齡,財團法人台灣省嘉義縣私立知德高級工商職業學校,0620614,嘉義縣朴子市崁後里五十四之二號,為發展地方教育，培養技藝人才，遵照國家及教育法並謀其健全發展。,捐助,中華民國五十九年九月八日,永久無限期,70450451.00,1,0881201,0881207,0881207,,,,,,,,,,,學校名稱由財團法人嘉義縣私立協和高級工商職業學校，變更為：財團法人臺灣省嘉義縣私立知德高級工商職業學校。,,,,
088法登他000077,1,2,林以長,61,0881207,0881206,0881207,3冊37頁,1,9,劉振忠,財團法人台灣省嘉義市私立立仁女子高級工商職業學校,0620319,嘉義市吳鳳南路五四七巷二二號,以創辦私立立仁女子高級工商職業學校並謀求發展。,,台灣省政府教育廳　民國六十二年二月,無期限,154400210.00,1,0881206,0881214,0881214,,,,,,,,,,,,,,,
088法登他000079,1,2,林以長,85,0881202,0881208,0881208,4冊16頁,2,5,郭月貴,財團法人台灣省嘉義縣義德寺,0650209,嘉義縣番路鄉內甕村凸湖五號,以宣揚佛教教義，提倡我國固有文化，勸導民眾向善，辦理慈善事業，福利社會為宗旨,信徒捐贈,台灣省嘉義縣政府，六十五年一月十七日嘉府民行字第四００八號,無限期,2650000.00,1,0881208,0881213,0881213,,,,,,,,,,,,,,,
